,X,file_names,include,threshold,trim_s,trim_f
618,618,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.48.wav,Y,10,NA,NA
619,619,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.52.wav,Y,10,NA,NA
620,620,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_1.57.wav,Y,10,NA,NA
621,621,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.02.wav,Y,10,NA,NA
622,622,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.07.wav,Y,10,NA,NA
623,623,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.12.wav,Y,10,NA,NA
624,624,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.16.wav,Y,10,NA,NA
625,625,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.20.wav,Y,10,NA,NA
626,626,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.24.wav,Y,10,NA,NA
627,627,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.28.wav,Y,10,NA,NA
628,628,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.33.wav,Y,10,NA,NA
629,629,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.37.wav,Y,10,NA,NA
630,630,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.41.wav,Y,10,NA,NA
631,631,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.46.wav,Y,10,NA,NA
632,632,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.51.wav,Y,10,NA,NA
633,633,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.54.wav,Y,10,NA,NA
634,634,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_2.58.wav,Y,10,NA,NA
635,635,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.02.wav,Y,10,NA,NA
636,636,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.07.wav,Y,10,NA,NA
637,637,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.12.wav,Y,10,NA,NA
638,638,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.16.wav,Y,10,NA,NA
639,639,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.21.wav,Y,10,NA,NA
640,640,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.26.wav,Y,10,NA,NA
641,641,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.32.wav,Y,10,NA,NA
642,642,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.37.wav,Y,10,NA,NA
643,643,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.42.wav,Y,10,NA,NA
644,644,Poecile.sp_Om.NO_Mar162022_SparrowfootPUA.HenryCO.MO_CKH_h_3.50.wav,Y,10,NA,NA
645,645,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_0.42.wav,Y,13,NA,NA
646,646,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_0.46.wav,Y,10,NA,NA
647,647,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_1.05.wav,Y,10,NA,NA
648,648,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_1.11.wav,Y,9,NA,NA
649,649,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.08.wav,Y,7,NA,NA
650,650,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.16.wav,Y,10,NA,NA
651,651,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.22.wav,Y,9,NA,NA
652,652,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.28.wav,N,10,NA,NA
653,653,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.34.wav,N,10,NA,NA
654,654,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.39.wav,N,10,NA,NA
655,655,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.51.wav,Y,10,NA,NA
656,656,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_0.57.wav,Y,10,NA,NA
657,657,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.02.wav,Y,9,NA,NA
658,658,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.07.wav,Y,10,NA,NA
659,659,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.13.wav,N,10,NA,NA
660,660,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.20.wav,Y,10,NA,NA
661,661,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.26.wav,Y,10,NA,NA
662,662,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.31.wav,Y,10,NA,NA
663,663,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.38.wav,Y,10,NA,NA
664,664,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.43.wav,Y,10,NA,NA
665,665,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.48.wav,Y,10,NA,NA
666,666,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.54.wav,Y,10,NA,NA
667,667,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_1.59.wav,Y,10,NA,NA
668,668,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_2.05.wav,Y,10,NA,NA
669,669,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_2.18.wav,Y,10,NA,NA
670,670,Poecile.sp_Om.NO_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_b_2.33.wav,Y,10,NA,NA
671,671,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.00.wav,Y,10,NA,NA
672,672,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.06.wav,Y,10,NA,NA
673,673,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.11.wav,Y,10,NA,NA
674,674,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.15.wav,Y,8,NA,NA
675,675,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.20.wav,Y,8,NA,NA
676,676,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.24.wav,Y,9,NA,NA
677,677,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.28.wav,Y,10,NA,NA
678,678,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.33.wav,Y,10,NA,NA
679,679,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.37.wav,N,10,NA,NA
680,680,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.41.wav,Y,10,NA,NA
681,681,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.45.wav,Y,10,NA,NA
682,682,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.50.wav,Y,10,NA,NA
683,683,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_0.56.wav,Y,10,NA,NA
684,684,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.02.wav,Y,10,NA,NA
685,685,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.06.wav,Y,10,NA,NA
686,686,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.09.wav,Y,10,NA,NA
687,687,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.13.wav,Y,10,NA,NA
688,688,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.17.wav,Y,9,NA,NA
689,689,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.21.wav,Y,10,NA,NA
690,690,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.29.wav,Y,10,NA,NA
691,691,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.35.wav,Y,10,NA,NA
692,692,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.39.wav,Y,10,NA,NA
693,693,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.43.wav,Y,7,NA,NA
694,694,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.47.wav,Y,10,NA,NA
695,695,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.52.wav,Y,8,NA,NA
696,696,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_1.57.wav,Y,10,NA,NA
697,697,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.02.wav,Y,10,NA,NA
698,698,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.07.wav,Y,10,NA,NA
699,699,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.25.wav,Y,10,NA,NA
700,700,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.29.wav,Y,10,NA,NA
701,701,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.33.wav,Y,10,NA,NA
702,702,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.39.wav,Y,10,NA,NA
703,703,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.43.wav,Y,10,NA,NA
704,704,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.48.wav,Y,10,NA,NA
705,705,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_2.53.wav,Y,9,NA,NA
706,706,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_3.02.wav,Y,10,NA,NA
707,707,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_3.08.wav,Y,9,NA,NA
708,708,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_3.19.wav,Y,10,NA,NA
709,709,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_3.25.wav,Y,9,NA,NA
710,710,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_3.38.wav,Y,10,NA,NA
711,711,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_3.47.wav,Y,10,NA,NA
712,712,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_3.56.wav,Y,10,NA,NA
713,713,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_4.03.wav,Y,10,NA,NA
714,714,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_a_4.22.wav,Y,10,NA,NA
715,715,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_b_0.04.wav,Y,10,NA,NA
716,716,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_b_0.08.wav,Y,9,NA,NA
717,717,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_b_0.12.wav,Y,12,NA,NA
718,718,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_b_0.17.wav,Y,10,NA,NA
719,719,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_b_0.21.wav,N,10,NA,NA
720,720,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_b_0.26.wav,Y,9,NA,NA
721,721,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_b_0.33.wav,Y,10,NA,NA
722,722,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_c_0.00.wav,Y,7,NA,NA
723,723,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_c_0.12.wav,Y,10,NA,NA
724,724,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_c_0.17.wav,Y,7,NA,NA
725,725,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_c_1.05.wav,Y,7,NA,NA
726,726,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_c_1.44.wav,Y,10,NA,NA
727,727,Poecile.sp_Om.YR_Apr182022_SparrowfootPUA.HenryCO.MO_SMP_c_1.49.wav,N,10,NA,NA
728,728,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.11.wav,Y,10,NA,NA
729,729,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.15.wav,Y,10,NA,NA
730,730,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.18.wav,Y,10,NA,NA
731,731,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.23.wav,Y,10,NA,NA
732,732,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.27.wav,Y,10,NA,NA
733,733,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.31.wav,Y,10,NA,NA
734,734,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.37.wav,Y,10,NA,NA
735,735,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.46.wav,Y,10,NA,NA
736,736,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.49.wav,Y,10,NA,NA
737,737,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.53.wav,Y,10,NA,NA
738,738,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_0.57.wav,Y,10,NA,NA
739,739,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_1.01.wav,Y,10,NA,NA
740,740,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_1.05.wav,Y,10,NA,NA
741,741,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_1.14.wav,Y,9,NA,NA
742,742,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_1.21.wav,Y,10,NA,NA
743,743,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_1.27.wav,Y,10,NA,NA
744,744,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_1.44.wav,Y,10,NA,NA
745,745,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_1.48.wav,Y,10,NA,NA
746,746,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_1.53.wav,Y,10,NA,NA
747,747,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.02.wav,Y,10,NA,NA
748,748,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.07.wav,Y,10,NA,NA
749,749,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.11.wav,Y,10,NA,NA
750,750,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.22.wav,Y,10,NA,NA
751,751,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.26.wav,Y,10,NA,NA
752,752,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.34.wav,Y,10,NA,NA
753,753,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.40.wav,Y,10,NA,NA
754,754,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.45.wav,Y,9,NA,NA
755,755,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.50.wav,Y,10,NA,NA
756,756,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_2.56.wav,Y,9,NA,NA
757,757,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_3.01.wav,Y,10,NA,NA
758,758,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_3.12.wav,Y,10,NA,NA
759,759,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_3.17.wav,Y,10,NA,NA
760,760,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_3.24.wav,Y,10,NA,NA
761,761,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_3.32.wav,Y,10,NA,NA
762,762,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_a_3.47.wav,Y,10,NA,NA
763,763,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.00.wav,Y,10,NA,NA
764,764,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.04.wav,Y,10,NA,NA
765,765,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.08.wav,Y,10,NA,NA
766,766,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.17.wav,Y,10,NA,NA
767,767,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.20.wav,N,10,NA,NA
768,768,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.24.wav,Y,9,NA,NA
769,769,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.32.wav,N,10,NA,NA
770,770,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.36.wav,Y,9,NA,NA
771,771,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.41.wav,Y,9,NA,NA
772,772,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.45.wav,Y,8,NA,NA
773,773,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_0.51.wav,N,10,NA,NA
774,774,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.04.wav,Y,6,NA,NA
775,775,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.10.wav,Y,6,NA,NA
776,776,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.14.wav,N,10,NA,NA
777,777,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.20.wav,Y,9,NA,NA
778,778,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.25.wav,Y,10,NA,NA
779,779,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.36.wav,Y,10,NA,NA
780,780,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.40.wav,Y,7,NA,NA
781,781,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.46.wav,Y,7,NA,NA
782,782,Poecile.sp_Om.YR_Apr242022_SparrowfootPUA.HenryCO.MO_SMP_b_1.51.wav,Y,7,NA,NA
783,783,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_0.46.wav,Y,10,NA,NA
784,784,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_1.51.wav,Y,10,NA,NA
785,785,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_1.55.wav,Y,10,NA,NA
786,786,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_2.27.wav,Y,10,NA,NA
787,787,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_3.00.wav,Y,10,NA,NA
788,788,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_0.04.wav,Y,10,NA,NA
789,789,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_0.09.wav,Y,10,NA,NA
790,790,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_0.19.wav,Y,10,NA,NA
791,791,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_0.28.wav,Y,10,NA,NA
792,792,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_0.40.wav,Y,10,NA,NA
793,793,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_0.54.wav,Y,11,NA,NA
794,794,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_0.59.wav,Y,12,NA,NA
795,795,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_1.06.wav,Y,8,NA,NA
796,796,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_1.13.wav,Y,10,NA,NA
797,797,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_1.18.wav,Y,10,NA,NA
798,798,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_1.22.wav,Y,10,NA,NA
799,799,Poecile.sp_Om.YR_May012022_SparrowfootPUA.HenryCO.MO_JPM_b_1.31.wav,N,10,NA,NA
800,800,Poecile.sp_Rm.RR_Mar152022_SparrowfootPUA.HenryCO.MO_SMP_a_0.07.wav,Y,10,NA,NA
801,801,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.03.wav,Y,10,NA,NA
802,802,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.07.wav,Y,9,NA,NA
803,803,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.12.wav,Y,8,NA,NA
804,804,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.16.wav,Y,10,NA,NA
805,805,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.20.wav,Y,10,NA,NA
806,806,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.25.wav,Y,10,NA,NA
807,807,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.28.wav,Y,10,NA,NA
808,808,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.33.wav,Y,10,NA,NA
809,809,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.38.wav,Y,10,NA,NA
810,810,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.41.wav,Y,10,NA,NA
811,811,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.46.wav,Y,10,NA,NA
812,812,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.51.wav,Y,10,NA,NA
813,813,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_0.56.wav,Y,10,NA,NA
814,814,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_1.17.wav,Y,10,NA,NA
815,815,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_1.21.wav,Y,10,NA,NA
816,816,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_1.25.wav,Y,10,NA,NA
817,817,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_a_1.30.wav,Y,10,NA,NA
818,818,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_b_0.17.wav,Y,10,NA,NA
819,819,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_b_0.20.wav,Y,10,NA,NA
820,820,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_b_0.23.wav,Y,10,NA,NA
821,821,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_b_0.29.wav,Y,10,NA,NA
822,822,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_d_0.18.wav,N,10,NA,NA
823,823,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_d_0.34.wav,Y,10,NA,NA
824,824,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_d_0.39.wav,Y,8,NA,NA
825,825,Poecile.sp_Rm.RR_Mar162022_SparrowfootPUA.HenryCO.MO_SMP_d_0.57.wav,Y,12,NA,NA
